78	7	1	m	1	2011	19
79	7	1	m	1	2012	28
80	7	1	m	1	2013	26
81	7	1	m	1	2014	36
82	7	1	m	1	2015	43
83	7	1	m	1	2016	30
84	8	1	m	1	2017	43
85	8	1	m	1	2006	81
86	8	1	m	1	2007	98
87	8	1	m	1	2008	107
88	8	1	m	1	2009	140
89	8	1	m	1	2010	141
90	8	1	m	1	2011	130
91	8	1	m	1	2012	126
92	8	1	m	1	2013	156
93	8	1	m	1	2014	141
94	8	1	m	1	2015	148
95	8	1	m	1	2016	138
96	9	1	m	1	2017	134
97	9	1	m	1	2006	81
98	9	1	m	1	2007	84
99	9	1	m	1	2008	74
100	9	1	m	1	2009	110
101	9	1	m	1	2010	126
102	9	1	m	1	2011	110
103	9	1	m	1	2012	101
104	9	1	m	1	2013	110
105	9	1	m	1	2014	119
106	9	1	m	1	2015	108
107	9	1	m	1	2016	94
108	10	1	m	1	2017	135
109	10	1	m	1	2006	15
110	10	1	m	1	2007	23
111	10	1	m	1	2008	17
112	10	1	m	1	2009	20
113	10	1	m	1	2010	26
114	10	1	m	1	2011	14
115	10	1	m	1	2012	17
116	10	1	m	1	2013	28
117	10	1	m	1	2014	28
118	10	1	m	1	2015	21
119	10	1	m	1	2016	36
120	11	1	m	1	2017	25
121	11	1	m	1	2006	14
122	11	1	m	1	2007	22
123	11	1	m	1	2008	40
124	11	1	m	1	2009	30
125	11	1	m	1	2010	29
126	11	1	m	1	2011	21
127	11	1	m	1	2012	48
128	11	1	m	1	2013	50
129	11	1	m	1	2014	39
130	11	1	m	1	2015	55
131	11	1	m	1	2016	32
132	12	1	m	1	2017	43
133	12	1	m	1	2006	55
134	12	1	m	1	2007	71
135	12	1	m	1	2008	44
136	12	1	m	1	2009	57
137	12	1	m	1	2010	75
138	12	1	m	1	2011	73
139	12	1	m	1	2012	83
140	12	1	m	1	2013	73
141	12	1	m	1	2014	110
142	12	1	m	1	2015	111
143	12	1	m	1	2016	85
144	13	1	m	1	2017	93
145	13	1	m	1	2006	53
146	13	1	m	1	2007	39
147	13	1	m	1	2008	28
148	13	1	m	1	2009	35
149	13	1	m	1	2010	26
150	13	1	m	1	2011	32
151	13	1	m	1	2012	33
152	13	1	m	1	2013	31
153	13	1	m	1	2014	32
154	13	1	m	1	2015	53
155	13	1	m	1	2016	42
156	14	1	m	1	2017	42
157	14	1	m	1	2006	7
158	14	1	m	1	2007	9
159	14	1	m	1	2008	9
160	14	1	m	1	2009	16
161	14	1	m	1	2010	9
162	14	1	m	1	2011	14
163	14	1	m	1	2012	5
164	14	1	m	1	2013	15
165	14	1	m	1	2014	17
166	14	1	m	1	2015	22
167	14	1	m	1	2016	16
168	15	1	m	1	2017	23
169	15	1	m	1	2006	50
170	15	1	m	1	2007	48
171	15	1	m	1	2008	59
172	15	1	m	1	2009	91
173	15	1	m	1	2010	105
174	15	1	m	1	2011	83
175	15	1	m	1	2012	101
176	15	1	m	1	2013	81
177	15	1	m	1	2014	88
178	15	1	m	1	2015	84
179	15	1	m	1	2016	73
180	16	1	m	1	2017	56
181	16	1	m	1	2006	42
182	16	1	m	1	2007	44
183	16	1	m	1	2008	52
184	16	1	m	1	2009	54
185	16	1	m	1	2010	58
186	16	1	m	1	2011	60
187	16	1	m	1	2012	53
188	16	1	m	1	2013	67
189	16	1	m	1	2014	61
190	16	1	m	1	2015	66
191	16	1	m	1	2016	65
192	17	1	m	1	2017	73
193	17	1	m	1	2006	11
194	17	1	m	1	2007	12
195	17	1	m	1	2008	38
196	17	1	m	1	2009	21
197	17	1	m	1	2010	22
198	17	1	m	1	2011	25
199	17	1	m	1	2012	29
200	17	1	m	1	2013	23
201	17	1	m	1	2014	19
202	17	1	m	1	2015	23
203	17	1	m	1	2016	27
204	18	1	m	1	2017	44
205	18	1	m	1	2006	32
206	18	1	m	1	2007	13
207	18	1	m	1	2008	17
208	18	1	m	1	2009	23
209	18	1	m	1	2010	25
210	18	1	m	1	2011	30
211	18	1	m	1	2012	29
212	18	1	m	1	2013	23
213	18	1	m	1	2014	34
214	18	1	m	1	2015	36
215	18	1	m	1	2016	31
216	19	1	m	1	2017	37
217	19	1	m	1	2006	39
218	19	1	m	1	2007	51
219	19	1	m	1	2008	36
220	19	1	m	1	2009	36
221	19	1	m	1	2010	39
222	19	1	m	1	2011	42
223	19	1	m	1	2012	45
224	19	1	m	1	2013	36
225	19	1	m	1	2014	48
226	19	1	m	1	2015	43
227	19	1	m	1	2016	48
228	20	1	m	1	2017	42
229	20	1	m	1	2006	53
230	20	1	m	1	2007	27
231	20	1	m	1	2008	36
232	20	1	m	1	2009	29
233	20	1	m	1	2010	37
234	20	1	m	1	2011	32
235	20	1	m	1	2012	34
236	20	1	m	1	2013	32
237	20	1	m	1	2014	59
238	20	1	m	1	2015	37
239	20	1	m	1	2016	30
240	21	1	m	1	2017	54
241	21	1	m	1	2006	28
242	21	1	m	1	2007	18
243	21	1	m	1	2008	16
244	21	1	m	1	2009	15
245	21	1	m	1	2010	13
246	21	1	m	1	2011	16
247	21	1	m	1	2012	19
248	21	1	m	1	2013	20
249	21	1	m	1	2014	20
250	21	1	m	1	2015	23
251	21	1	m	1	2016	26
252	22	1	m	1	2017	30
253	22	1	m	1	2006	50
254	22	1	m	1	2007	50
255	22	1	m	1	2008	59
256	22	1	m	1	2009	47
257	22	1	m	1	2010	71
258	22	1	m	1	2011	54
259	22	1	m	1	2012	70
260	22	1	m	1	2013	84
261	22	1	m	1	2014	82
262	22	1	m	1	2015	74
263	22	1	m	1	2016	64
264	23	1	m	1	2017	77
265	23	1	m	1	2006	25
266	23	1	m	1	2007	19
267	23	1	m	1	2008	16
268	23	1	m	1	2009	18
269	23	1	m	1	2010	13
270	23	1	m	1	2011	15
271	23	1	m	1	2012	18
272	23	1	m	1	2013	10
273	23	1	m	1	2014	18
274	23	1	m	1	2015	19
275	23	1	m	1	2016	27
276	24	1	m	1	2017	25
277	24	1	m	1	2006	20
278	24	1	m	1	2007	19
279	24	1	m	1	2008	9
280	24	1	m	1	2009	9
281	24	1	m	1	2010	9
282	24	1	m	1	2011	10
283	24	1	m	1	2012	16
284	24	1	m	1	2013	8
285	24	1	m	1	2014	4
286	24	1	m	1	2015	7
287	24	1	m	1	2016	13
288	25	1	m	1	2017	9
289	25	1	m	1	2006	53
290	25	1	m	1	2007	43
291	25	1	m	1	2008	46
292	25	1	m	1	2009	44
293	25	1	m	1	2010	32
294	25	1	m	1	2011	38
295	25	1	m	1	2012	47
296	25	1	m	1	2013	47
297	25	1	m	1	2014	36
298	25	1	m	1	2015	50
299	25	1	m	1	2016	43
300	26	1	m	1	2017	49
301	26	1	m	1	2006	26
302	26	1	m	1	2007	34
303	26	1	m	1	2008	31
304	26	1	m	1	2009	28
305	26	1	m	1	2010	36
306	26	1	m	1	2011	30
307	26	1	m	1	2012	23
308	26	1	m	1	2013	41
309	26	1	m	1	2014	40
310	26	1	m	1	2015	52
311	26	1	m	1	2016	33
312	27	1	m	1	2017	45
313	27	1	m	1	2006	15
314	27	1	m	1	2007	14
315	27	1	m	1	2008	20
316	27	1	m	1	2009	17
317	27	1	m	1	2010	19
318	27	1	m	1	2011	22
319	27	1	m	1	2012	32
320	27	1	m	1	2013	29
321	27	1	m	1	2014	34
322	27	1	m	1	2015	21
323	27	1	m	1	2016	26
324	28	1	m	1	2017	24
325	28	1	m	1	2006	44
326	28	1	m	1	2007	39
327	28	1	m	1	2008	62
328	28	1	m	1	2009	61
329	28	1	m	1	2010	101
330	28	1	m	1	2011	67
331	28	1	m	1	2012	83
332	28	1	m	1	2013	87
333	28	1	m	1	2014	77
334	28	1	m	1	2015	80
335	28	1	m	1	2016	75
336	29	1	m	1	2017	81
337	29	1	m	1	2006	17
338	29	1	m	1	2007	30
339	29	1	m	1	2008	18
340	29	1	m	1	2009	8
341	29	1	m	1	2010	9
342	29	1	m	1	2011	16
343	29	1	m	1	2012	10
344	29	1	m	1	2013	12
345	29	1	m	1	2014	17
346	29	1	m	1	2015	24
347	29	1	m	1	2016	28
348	30	1	m	1	2017	33
349	30	1	m	1	2006	0
350	30	1	m	1	2007	1
351	30	1	m	1	2008	0
352	30	1	m	1	2009	1
353	30	1	m	1	2010	0
354	30	1	m	1	2011	0
355	30	1	m	1	2012	0
356	30	1	m	1	2013	0
357	30	1	m	1	2014	0
358	30	1	m	1	2015	0
359	30	1	m	1	2016	2
360	31	1	m	1	2017	0
361	31	1	m	1	2006	26
362	31	1	m	1	2007	32
363	31	1	m	1	2008	33
364	31	1	m	1	2009	29
365	31	1	m	1	2010	38
366	31	1	m	1	2011	36
367	31	1	m	1	2012	32
368	31	1	m	1	2013	25
369	31	1	m	1	2014	49
370	31	1	m	1	2015	59
371	31	1	m	1	2016	68
372	32	1	m	1	2017	52
373	32	1	m	1	2006	38
374	32	1	m	1	2007	33
375	32	1	m	1	2008	44
376	32	1	m	1	2009	16
377	32	1	m	1	2010	23
378	32	1	m	1	2011	15
379	32	1	m	1	2012	30
380	32	1	m	1	2013	27
381	32	1	m	1	2014	27
382	32	1	m	1	2015	37
383	32	1	m	1	2016	41
384	33	1	m	1	2017	45
385	33	1	m	1	2006	22
386	33	1	m	1	2007	14
387	33	1	m	1	2008	11
388	33	1	m	1	2009	13
389	33	1	m	1	2010	17
390	33	1	m	1	2011	17
391	33	1	m	1	2012	17
392	33	1	m	1	2013	19
393	33	1	m	1	2014	23
394	33	1	m	1	2015	22
395	33	1	m	1	2016	25
396	34	1	m	1	2017	30
397	34	1	m	1	2006	57
398	34	1	m	1	2007	43
399	34	1	m	1	2008	82
400	34	1	m	1	2009	49
401	34	1	m	1	2010	54
402	34	1	m	1	2011	52
403	34	1	m	1	2012	64
404	34	1	m	1	2013	71
405	34	1	m	1	2014	69
406	34	1	m	1	2015	90
407	34	1	m	1	2016	111
408	35	1	m	1	2017	74
409	35	1	m	1	2006	23
410	35	1	m	1	2007	12
411	35	1	m	1	2008	7
412	35	1	m	1	2009	13
413	35	1	m	1	2010	17
414	35	1	m	1	2011	16
415	35	1	m	1	2012	15
416	35	1	m	1	2013	27
417	35	1	m	1	2014	27
418	35	1	m	1	2015	28
419	35	1	m	1	2016	35
420	36	1	m	1	2017	25
421	36	1	m	1	2006	30
422	36	1	m	1	2007	15
423	36	1	m	1	2008	11
424	36	1	m	1	2009	9
425	36	1	m	1	2010	11
426	36	1	m	1	2011	16
427	36	1	m	1	2012	14
428	36	1	m	1	2013	5
429	36	1	m	1	2014	10
430	36	1	m	1	2015	19
431	36	1	m	1	2016	10
432	37	1	m	1	2017	5
433	37	1	m	1	2006	11
434	37	1	m	1	2007	17
435	37	1	m	1	2008	15
436	37	1	m	1	2009	7
437	37	1	m	1	2010	16
438	37	1	m	1	2011	9
439	37	1	m	1	2012	5
440	37	1	m	1	2013	6
441	37	1	m	1	2014	5
442	37	1	m	1	2015	13
443	37	1	m	1	2016	25
444	38	1	m	1	2017	12
445	38	1	m	1	2006	59
446	38	1	m	1	2007	57
447	38	1	m	1	2008	27
448	38	1	m	1	2009	22
449	38	1	m	1	2010	24
450	38	1	m	1	2011	21
451	38	1	m	1	2012	22
452	38	1	m	1	2013	18
453	38	1	m	1	2014	20
454	38	1	m	1	2015	28
455	38	1	m	1	2016	28
456	39	1	m	1	2017	26
457	39	1	m	1	2006	17
458	39	1	m	1	2007	20
459	39	1	m	1	2008	7
460	39	1	m	1	2009	7
461	39	1	m	1	2010	1
462	39	1	m	1	2011	3
463	39	1	m	1	2012	6
464	39	1	m	1	2013	9
465	39	1	m	1	2014	9
466	39	1	m	1	2015	8
467	39	1	m	1	2016	9
468	40	1	m	1	2017	9
469	40	1	m	1	2006	12
470	40	1	m	1	2007	14
471	40	1	m	1	2008	14
472	40	1	m	1	2009	9
473	40	1	m	1	2010	8
474	40	1	m	1	2011	1
475	40	1	m	1	2012	1
476	40	1	m	1	2013	5
477	40	1	m	1	2014	6
478	40	1	m	1	2015	2
479	40	1	m	1	2016	5
480	41	1	m	1	2017	5
481	41	1	m	1	2006	47
482	41	1	m	1	2007	36
483	41	1	m	1	2008	28
484	41	1	m	1	2009	13
485	41	1	m	1	2010	6
486	41	1	m	1	2011	12
487	41	1	m	1	2012	18
488	41	1	m	1	2013	18
489	41	1	m	1	2014	21
490	41	1	m	1	2015	20
491	41	1	m	1	2016	16
492	42	1	m	1	2017	19
493	42	1	m	1	2006	12
494	42	1	m	1	2007	11
495	42	1	m	1	2008	11
496	42	1	m	1	2009	1
497	42	1	m	1	2010	4
498	42	1	m	1	2011	3
499	42	1	m	1	2012	10
500	42	1	m	1	2013	9
501	42	1	m	1	2014	13
502	42	1	m	1	2015	11
503	42	1	m	1	2016	12
504	43	1	m	1	2017	8
505	43	1	m	1	2006	22
506	43	1	m	1	2007	27
507	43	1	m	1	2008	15
508	43	1	m	1	2009	12
509	43	1	m	1	2010	16
510	43	1	m	1	2011	13
511	43	1	m	1	2012	9
512	43	1	m	1	2013	8
513	43	1	m	1	2014	11
514	43	1	m	1	2015	11
515	43	1	m	1	2016	15
516	44	1	m	1	2017	22
517	44	1	m	1	2006	22
518	44	1	m	1	2007	20
519	44	1	m	1	2008	21
520	44	1	m	1	2009	16
521	44	1	m	1	2010	14
522	44	1	m	1	2011	9
523	44	1	m	1	2012	14
524	44	1	m	1	2013	11
525	44	1	m	1	2014	16
526	44	1	m	1	2015	13
527	44	1	m	1	2016	15
528	45	1	m	1	2017	18
529	45	1	m	1	2006	27
530	45	1	m	1	2007	23
531	45	1	m	1	2008	17
532	45	1	m	1	2009	6
533	45	1	m	1	2010	9
534	45	1	m	1	2011	9
535	45	1	m	1	2012	12
536	45	1	m	1	2013	15
537	45	1	m	1	2014	13
538	45	1	m	1	2015	20
539	45	1	m	1	2016	6
540	46	1	m	1	2017	20
541	46	1	m	1	2006	12
542	46	1	m	1	2007	12
543	46	1	m	1	2008	11
544	46	1	m	1	2009	4
545	46	1	m	1	2010	12
546	46	1	m	1	2011	7
547	46	1	m	1	2012	4
548	46	1	m	1	2013	9
549	46	1	m	1	2014	12
550	46	1	m	1	2015	8
551	46	1	m	1	2016	16
552	47	1	m	1	2017	18
553	47	1	m	1	2006	15
554	47	1	m	1	2007	12
555	47	1	m	1	2008	19
556	47	1	m	1	2009	16
557	47	1	m	1	2010	10
558	47	1	m	1	2011	10
559	47	1	m	1	2012	9
560	47	1	m	1	2013	15
561	47	1	m	1	2014	15
562	47	1	m	1	2015	14
563	47	1	m	1	2016	9
564	48	1	m	1	2017	17
565	48	1	m	1	2006	5
566	48	1	m	1	2007	5
567	48	1	m	1	2008	3
568	48	1	m	1	2009	1
569	48	1	m	1	2010	1
570	48	1	m	1	2011	6
571	48	1	m	1	2012	0
572	48	1	m	1	2013	0
573	48	1	m	1	2014	2
574	48	1	m	1	2015	3
575	48	1	m	1	2016	1
576	49	1	m	1	2017	3
577	49	1	m	1	2006	5
578	49	1	m	1	2007	6
579	49	1	m	1	2008	8
580	49	1	m	1	2009	2
581	49	1	m	1	2010	3
582	49	1	m	1	2011	2
583	49	1	m	1	2012	2
584	49	1	m	1	2013	4
585	49	1	m	1	2014	5
586	49	1	m	1	2015	1
587	49	1	m	1	2016	3
588	50	1	m	1	2017	3
589	50	1	m	1	2006	1
590	50	1	m	1	2007	3
591	50	1	m	1	2008	3
592	50	1	m	1	2009	2
593	50	1	m	1	2010	1
594	50	1	m	1	2011	2
595	50	1	m	1	2012	2
596	50	1	m	1	2013	1
597	50	1	m	1	2014	4
598	50	1	m	1	2015	3
599	50	1	m	1	2016	3
600	51	1	m	1	2017	5
601	51	1	m	1	2006	1
602	51	1	m	1	2007	3
603	51	1	m	1	2008	1
604	51	1	m	1	2009	0
605	51	1	m	1	2010	1
606	51	1	m	1	2011	0
607	51	1	m	1	2012	0
608	51	1	m	1	2013	0
609	51	1	m	1	2014	0
610	51	1	m	1	2015	3
611	51	1	m	1	2016	4
612	52	1	m	1	2017	1
613	52	1	m	1	2006	2
614	52	1	m	1	2007	6
615	52	1	m	1	2008	4
616	52	1	m	1	2009	3
617	52	1	m	1	2010	4
618	52	1	m	1	2011	2
619	52	1	m	1	2012	1
620	52	1	m	1	2013	3
621	52	1	m	1	2014	12
622	52	1	m	1	2015	3
623	52	1	m	1	2016	6
624	53	1	m	1	2017	11
625	53	1	m	1	2006	2
626	53	1	m	1	2007	1
627	53	1	m	1	2008	2
628	53	1	m	1	2009	1
629	53	1	m	1	2010	3
630	53	1	m	1	2011	0
631	53	1	m	1	2012	0
632	53	1	m	1	2013	2
633	53	1	m	1	2014	0
634	53	1	m	1	2015	1
635	53	1	m	1	2016	0
636	54	1	m	1	2017	1
637	54	1	m	1	2006	8
638	54	1	m	1	2007	11
639	54	1	m	1	2008	5
640	54	1	m	1	2009	2
641	54	1	m	1	2010	1
642	54	1	m	1	2011	5
643	54	1	m	1	2012	4
644	54	1	m	1	2013	2
645	54	1	m	1	2014	3
646	54	1	m	1	2015	8
647	54	1	m	1	2016	4
648	55	1	m	1	2017	7
649	55	1	m	1	2006	21
650	55	1	m	1	2007	31
651	55	1	m	1	2008	22
652	55	1	m	1	2009	21
653	55	1	m	1	2010	16
654	55	1	m	1	2011	18
655	55	1	m	1	2012	14
656	55	1	m	1	2013	23
657	55	1	m	1	2014	27
658	55	1	m	1	2015	30
659	55	1	m	1	2016	29
660	56	1	m	1	2017	31
661	56	1	m	1	2006	29
662	56	1	m	1	2007	31
663	56	1	m	1	2008	15
664	56	1	m	1	2009	5
665	56	1	m	1	2010	14
666	56	1	m	1	2011	10
667	56	1	m	1	2012	8
668	56	1	m	1	2013	15
669	56	1	m	1	2014	14
670	56	1	m	1	2015	15
671	56	1	m	1	2016	23
672	57	1	m	1	2017	27
673	57	1	m	1	2006	2
674	57	1	m	1	2007	0
675	57	1	m	1	2008	0
676	57	1	m	1	2009	1
677	57	1	m	1	2010	1
678	57	1	m	1	2011	0
679	57	1	m	1	2012	3
680	57	1	m	1	2013	0
681	57	1	m	1	2014	1
682	57	1	m	1	2015	2
683	57	1	m	1	2016	0
684	58	1	m	1	2017	3
685	58	1	m	1	2006	1
686	58	1	m	1	2007	2
687	58	1	m	1	2008	0
688	58	1	m	1	2009	0
689	58	1	m	1	2010	1
690	58	1	m	1	2011	1
691	58	1	m	1	2012	0
692	58	1	m	1	2013	1
693	58	1	m	1	2014	1
694	58	1	m	1	2015	0
695	58	1	m	1	2016	2
696	59	1	m	1	2017	2
697	59	1	m	1	2006	5
698	59	1	m	1	2007	12
699	59	1	m	1	2008	3
700	59	1	m	1	2009	10
701	59	1	m	1	2010	10
702	59	1	m	1	2011	10
703	59	1	m	1	2012	8
704	59	1	m	1	2013	9
705	59	1	m	1	2014	12
706	59	1	m	1	2015	6
707	59	1	m	1	2016	11
708	60	1	m	1	2017	12
709	60	1	m	1	2006	1
710	60	1	m	1	2007	0
711	60	1	m	1	2008	1
712	60	1	m	1	2009	1
713	60	1	m	1	2010	0
714	60	1	m	1	2011	1
715	60	1	m	1	2012	0
716	60	1	m	1	2013	0
717	60	1	m	1	2014	0
718	60	1	m	1	2015	5
719	60	1	m	1	2016	3
720	61	1	m	1	2017	2
721	61	1	m	1	2006	3
722	61	1	m	1	2007	2
723	61	1	m	1	2008	8
724	61	1	m	1	2009	6
725	61	1	m	1	2010	8
726	61	1	m	1	2011	3
727	61	1	m	1	2012	1
728	61	1	m	1	2013	2
729	61	1	m	1	2014	4
730	61	1	m	1	2015	3
731	61	1	m	1	2016	3
732	62	1	m	1	2017	8
733	62	1	m	1	2006	1
734	62	1	m	1	2007	7
735	62	1	m	1	2008	5
736	62	1	m	1	2009	4
737	62	1	m	1	2010	4
738	62	1	m	1	2011	6
739	62	1	m	1	2012	5
740	62	1	m	1	2013	3
741	62	1	m	1	2014	3
742	62	1	m	1	2015	2
743	62	1	m	1	2016	3
744	63	1	m	1	2017	4
745	63	1	m	1	2006	13
746	63	1	m	1	2007	26
747	63	1	m	1	2008	12
748	63	1	m	1	2009	5
749	63	1	m	1	2010	12
750	63	1	m	1	2011	7
751	63	1	m	1	2012	11
752	63	1	m	1	2013	14
753	63	1	m	1	2014	8
754	63	1	m	1	2015	10
755	63	1	m	1	2016	11
756	64	1	m	1	2017	19
757	64	1	m	1	2006	5
758	64	1	m	1	2007	4
759	64	1	m	1	2008	1
760	64	1	m	1	2009	4
761	64	1	m	1	2010	5
762	64	1	m	1	2011	7
763	64	1	m	1	2012	7
764	64	1	m	1	2013	7
765	64	1	m	1	2014	4
766	64	1	m	1	2015	3
767	64	1	m	1	2016	10
768	65	1	m	1	2017	6
769	65	1	m	1	2006	2
770	65	1	m	1	2007	0
771	65	1	m	1	2008	5
772	65	1	m	1	2009	0
773	65	1	m	1	2010	1
774	65	1	m	1	2011	0
775	65	1	m	1	2012	2
776	65	1	m	1	2013	1
777	65	1	m	1	2014	1
778	65	1	m	1	2015	1
779	65	1	m	1	2016	2
780	66	1	m	1	2017	5
781	66	1	m	1	2006	1
782	66	1	m	1	2007	1
783	66	1	m	1	2008	3
784	66	1	m	1	2009	2
785	66	1	m	1	2010	3
786	66	1	m	1	2011	4
787	66	1	m	1	2012	2
788	66	1	m	1	2013	3
789	66	1	m	1	2014	1
790	66	1	m	1	2015	1
791	66	1	m	1	2016	4
792	67	1	m	1	2017	1
793	67	1	m	1	2006	2
794	67	1	m	1	2007	1
795	67	1	m	1	2008	1
796	67	1	m	1	2009	0
797	67	1	m	1	2010	2
798	67	1	m	1	2011	1
799	67	1	m	1	2012	1
800	67	1	m	1	2013	0
801	67	1	m	1	2014	1
802	67	1	m	1	2015	1
803	67	1	m	1	2016	2
804	68	1	m	1	2017	5
805	68	1	m	1	2006	17
806	68	1	m	1	2007	19
807	68	1	m	1	2008	6
808	68	1	m	1	2009	7
809	68	1	m	1	2010	9
810	68	1	m	1	2011	12
811	68	1	m	1	2012	12
812	68	1	m	1	2013	21
813	68	1	m	1	2014	17
814	68	1	m	1	2015	11
815	68	1	m	1	2016	19
816	69	1	m	1	2017	17
817	69	1	m	1	2006	0
818	69	1	m	1	2007	6
819	69	1	m	1	2008	3
820	69	1	m	1	2009	2
821	69	1	m	1	2010	2
822	69	1	m	1	2011	1
823	69	1	m	1	2012	1
824	69	1	m	1	2013	6
825	69	1	m	1	2014	1
826	69	1	m	1	2015	4
827	69	1	m	1	2016	1
828	70	1	m	1	2017	6
829	70	1	m	1	2006	6
830	70	1	m	1	2007	7
831	70	1	m	1	2008	2
832	70	1	m	1	2009	1
833	70	1	m	1	2010	2
834	70	1	m	1	2011	5
835	70	1	m	1	2012	1
836	70	1	m	1	2013	2
837	70	1	m	1	2014	0
838	70	1	m	1	2015	3
839	70	1	m	1	2016	5
840	71	1	m	1	2017	1
841	71	1	m	1	2006	3
842	71	1	m	1	2007	7
843	71	1	m	1	2008	4
844	71	1	m	1	2009	0
845	71	1	m	1	2010	5
846	71	1	m	1	2011	2
847	71	1	m	1	2012	4
848	71	1	m	1	2013	0
849	71	1	m	1	2014	3
850	71	1	m	1	2015	1
851	71	1	m	1	2016	4
852	72	1	m	1	2017	0
853	72	1	m	1	2006	8
854	72	1	m	1	2007	5
855	72	1	m	1	2008	10
856	72	1	m	1	2009	6
857	72	1	m	1	2010	1
858	72	1	m	1	2011	1
859	72	1	m	1	2012	4
860	72	1	m	1	2013	5
861	72	1	m	1	2014	3
862	72	1	m	1	2015	12
863	72	1	m	1	2016	9
864	73	1	m	1	2017	7
865	73	1	m	1	2006	7
866	73	1	m	1	2007	6
867	73	1	m	1	2008	1
868	73	1	m	1	2009	1
869	73	1	m	1	2010	2
870	73	1	m	1	2011	0
871	73	1	m	1	2012	3
872	73	1	m	1	2013	0
873	73	1	m	1	2014	3
874	73	1	m	1	2015	1
875	73	1	m	1	2016	2
876	74	1	m	1	2017	3
877	74	1	m	1	2006	2
878	74	1	m	1	2007	2
879	74	1	m	1	2008	1
880	74	1	m	1	2009	1
881	74	1	m	1	2010	0
882	74	1	m	1	2011	1
883	74	1	m	1	2012	2
884	74	1	m	1	2013	2
885	74	1	m	1	2014	0
886	74	1	m	1	2015	1
887	74	1	m	1	2016	4
888	75	1	m	1	2017	0
889	75	1	m	1	2006	2
890	75	1	m	1	2007	5
891	75	1	m	1	2008	8
892	75	1	m	1	2009	7
893	75	1	m	1	2010	7
894	75	1	m	1	2011	7
895	75	1	m	1	2012	11
896	75	1	m	1	2013	1
897	75	1	m	1	2014	10
898	75	1	m	1	2015	2
899	75	1	m	1	2016	5
900	76	1	m	1	2017	2
901	76	1	m	1	2006	2
902	76	1	m	1	2007	1
903	76	1	m	1	2008	0
904	76	1	m	1	2009	1
905	76	1	m	1	2010	1
906	76	1	m	1	2011	0
907	76	1	m	1	2012	0
908	76	1	m	1	2013	0
909	76	1	m	1	2014	1
910	76	1	m	1	2015	0
911	76	1	m	1	2016	1
912	77	1	m	1	2017	2
913	77	1	m	1	2006	6
914	77	1	m	1	2007	17
915	77	1	m	1	2008	13
916	77	1	m	1	2009	8
917	77	1	m	1	2010	9
918	77	1	m	1	2011	8
919	77	1	m	1	2012	7
920	77	1	m	1	2013	5
921	77	1	m	1	2014	9
922	77	1	m	1	2015	8
923	77	1	m	1	2016	9
924	78	1	m	1	2017	16
925	78	1	m	1	2006	7
926	78	1	m	1	2007	11
927	78	1	m	1	2008	8
928	78	1	m	1	2009	5
929	78	1	m	1	2010	9
930	78	1	m	1	2011	10
931	78	1	m	1	2012	11
932	78	1	m	1	2013	7
933	78	1	m	1	2014	6
